Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Bahrain,VER,1,C5,Exponential with Asymptote,0.000940340366907814,0.30933815382808416,0.8888888888888888,[223.73293872   1.88997948  97.02616415],23.652866242038222,18.22738853503185
Bahrain,VER,2,C3,Double Exponential,0.005291110920146464,0.9575215020415656,1.375,[ 9.52793912e+01  1.92219990e-01 -1.08228844e-03  9.01030317e-03],23.652866242038222,18.22738853503185
Bahrain,VER,3,C5,Double Exponential,0.036048092109087736,0.6204373000563239,1.0,[ 1.02781850e+02  8.89998723e-01 -6.92857456e-04  8.72044760e-02],23.652866242038222,18.22738853503185
Bahrain,PER,1,C5,Exponential,0.014565407090448575,0.16069783788789904,1.25,[9.79155810e+01 2.35689937e-04],23.652866242038222,18.22738853503185
Bahrain,PER,2,C3,Exponential,0.009522839715527198,0.40200506152311777,1.2941176470588236,[ 9.60833402e+01 -1.69647654e-04],23.652866242038222,18.22738853503185
Bahrain,PER,3,C5,Double Exponential,0.003532374050444329,0.9807716158220645,1.375,[ 9.48105356e+01  5.32960058e-01 -9.65349434e-04  8.77470557e-03],23.652866242038222,18.22738853503185
Bahrain,SAI,1,C5,Exponential,0.13472153651378196,0.08409956118020268,0.36363636363636365,[ 9.74512082e+01 -3.23349000e-04],23.652866242038222,18.22738853503185
Bahrain,SAI,2,C3,Double Exponential,0.010090447043673165,0.7783304491603147,1.1764705882352942,[ 9.63910165e+01  3.83754861e-01 -5.33587482e-04  6.60945474e-03],23.652866242038222,18.22738853503185
Bahrain,SAI,3,C3,Double Exponential,0.004561471674344961,0.9123595899011163,0.9411764705882353,[ 9.53254322e+01  5.84974369e-01 -4.82461454e-04  8.91836516e-03],23.652866242038222,18.22738853503185
Bahrain,LEC,1,C5,Exponential,0.024066287076307678,0.00759966284079483,1.3333333333333333,[ 9.78900869e+01 -6.41682136e-05],23.652866242038222,18.22738853503185
Bahrain,LEC,2,C3,Exponential,0.0060950927378037225,0.39873368653304375,0.9333333333333333,[ 9.67405613e+01 -1.21235464e-04],23.652866242038222,18.22738853503185
Bahrain,LEC,3,C3,Double Exponential,0.007257680224700062,0.8959414552463237,1.2941176470588236,[ 9.48118352e+01 -3.76800342e-04 -5.58067923e-01  9.99999941e-01],23.652866242038222,18.22738853503185
Bahrain,RUS,1,C5,Exponential,0.012837291119851003,0.43852603814579993,1.3333333333333333,[9.82156288e+01 5.98952508e-04],23.652866242038222,18.22738853503185
Bahrain,RUS,2,C3,Double Exponential,0.010246981432680454,0.5646614325090669,1.0,[ 9.71732610e+01  4.36643530e-01 -3.29564645e-04  6.86856457e-03],23.652866242038222,18.22738853503185
