Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
2023_Great Britain_Sprint,VER,1,C4,Exponential with Asymptote,0.03502729716333189,0.6562654532025938,0.5161290322580645,[9.30459700e+01 1.58126239e-02 9.07464911e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,GAS,1,C4,Exponential with Asymptote,0.03742622989417556,0.8009979019914415,0.5714285714285714,[94.65050418  0.09480607 93.01157936],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,PER,1,C4,Exponential with Asymptote,0.04660825202641684,0.7957359025467459,0.8461538461538461,[9.42610372e+01 3.65896978e-02 9.17912900e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,PER,5,C5,Exponential with Asymptote,60.013358907427644,0.8415039770773304,0.35294117647058826,[154.73146689   0.41688814  89.23617343],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ALO,1,C4,Exponential with Asymptote,0.03665209802579534,0.881119139590799,0.7857142857142857,[9.46329927e+01 3.57019810e-02 9.16808288e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ALO,4,C5,Exponential with Asymptote,87.57588579513185,0.8100810294231938,0.3333333333333333,[157.36126711   0.28958423  88.18908939],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,LEC,1,C4,Exponential,0.1603840180695771,0.1506464529912913,0.8235294117647058,[9.36157273e+01 3.68753253e-04],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,LEC,4,C4,Exponential with Asymptote,58.65721086018905,0.8379782538112879,0.35294117647058826,[153.72162321   0.42141903  89.72429381],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,STR,1,C4,Exponential with Asymptote,0.13552163048530735,0.395159544205988,0.6,[9.43748003e+01 2.88717917e-02 9.26093890e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,STR,2,C5,Linear (fallback),0.04061250000000173,0.9921089446533178,1.3333333333333333,"[np.float64(-2.7674999999999983), np.float64(129.1055)]",30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,STR,3,C5,Exponential with Asymptote,21.6794716812446,0.7940412775911788,0.26666666666666666,[159.8088       0.85080897  91.25415495],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,SAR,1,C4,Exponential with Asymptote,0.05309632202653897,0.7691212877729032,0.8888888888888888,[9.47262766e+01 3.15962171e-02 9.21297657e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,SAR,5,C5,Exponential with Asymptote,19.127450334658683,0.8083653223941105,0.26666666666666666,[158.6304       0.84438255  91.27607875],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,DEV,1,C5,Exponential with Asymptote,0.08118190143506257,0.6343382585709558,0.6666666666666666,[9.48552990e+01 6.73110962e-02 9.31978903e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,DEV,2,C4,Linear (fallback),0.0022222222222219694,0.8909190073629787,1.3333333333333333,"[np.float64(0.16499999999999915), np.float64(92.46566666666666)]",30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,DEV,5,C5,Exponential with Asymptote,0.021845007387250384,0.8262402378108434,0.9230769230769231,[99.18159988  0.8701515  92.51973307],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,TSU,1,C5,Exponential with Asymptote,0.04731170961033066,0.49233923275196145,0.6666666666666666,[95.10200791  1.         94.34167498],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,TSU,2,C3,Exponential with Asymptote,0.013468525613043016,0.22876258914194092,0.75,[93.00905948  0.42980399 93.23766758],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,TSU,5,C5,Exponential with Asymptote,17.5220321457328,0.8061322808515962,0.26666666666666666,[156.9          0.85750185  91.83211093],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ALB,1,C4,Exponential with Asymptote,0.02769423163105134,0.8335294088923986,0.42857142857142855,[9.41985583e+01 2.26415704e-03 7.42528000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ALB,3,C5,Exponential with Asymptote,58.33513288980554,0.8422998767520212,0.35294117647058826,[154.66262066   0.42514246  89.73204564],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ZHO,1,C4,Exponential with Asymptote,0.05737340772896598,0.7135483399359553,0.9090909090909091,[9.48668653e+01 3.02786117e-03 7.45360000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ZHO,2,C3,Exponential with Asymptote,0.007235243507847956,0.7821992682669086,1.0,[92.54972071  1.         93.00826913],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,ZHO,7,C5,Exponential with Asymptote,0.07066506294380921,0.6046388940028279,0.8571428571428571,[93.62484211  0.26966346 92.1401676 ],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,HUL,2,C4,Exponential with Asymptote,0.047155056658015254,0.5787232472710866,1.0434782608695652,[9.39889243e+01 2.01000560e-03 7.44856000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,HUL,6,C5,Exponential with Asymptote,0.049541810290385076,0.3903647788769754,0.8571428571428571,[9.26107255e+01 2.34154997e-03 7.34208000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,OCO,1,C5,Exponential with Asymptote,0.05313677876843795,0.69653031305329,0.75,[95.0920708   1.         94.01681827],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,NOR,1,C4,Exponential with Asymptote,0.025674380632938316,0.40263005478929814,0.6896551724137931,[9.30935928e+01 1.20073095e-02 9.16314392e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,HAM,1,C4,Exponential with Asymptote,0.06541413012537847,0.720499349726297,0.9655172413793104,[9.38437033e+01 2.46394421e-03 7.37240000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,SAI,1,C4,Exponential with Asymptote,0.0845650704125369,0.38287520773341066,0.8,[9.37253538e+01 1.65923771e-03 7.42040019e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,SAI,2,C3,Linear (fallback),0.026566050000000285,0.32257978146953836,1.0,"[np.float64(0.10060000000000144), np.float64(92.0461)]",30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,SAI,5,C3,Exponential with Asymptote,62.310689098150306,0.8332327144541378,0.35294117647058826,[154.64728904   0.41960578  89.85269078],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,RUS,1,C5,Exponential with Asymptote,0.0832877956053444,0.5140564414722328,0.8148148148148148,[9.36912633e+01 1.22658424e-02 9.00604750e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,RUS,5,C4,Exponential with Asymptote,0.44610461685884584,0.9976158030900867,0.26666666666666666,[146.24492348   1.          91.23553081],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,BOT,1,C3,Exponential with Asymptote,0.04232212641881544,0.8574736435351588,0.4827586206896552,[9.49882850e+01 6.16430711e-03 8.42679325e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,BOT,4,C5,Exponential,0.11771075379271212,0.23659966738638472,0.7142857142857143,[9.27065471e+01 5.13299460e-04],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,PIA,1,C4,Exponential with Asymptote,0.09817525173141999,0.16103477347414463,0.9285714285714286,[9.32312730e+01 8.93780429e-04 7.39992000e+01],30.94105960264901,21.473509933774835
2023_Great Britain_Sprint,PIA,6,C3,Exponential with Asymptote,0.4280988800155953,0.9976479738788328,0.6666666666666666,[145.28288474   1.          91.02691508],30.94105960264901,21.473509933774835
